timestamp,exchange,product,order_type,usd_value,size,mid_price,num_orders
10/6/22 2:34,binance,ETHUSDT,asks,95306.00347,69.3513,1374.249704,21
10/6/22 2:35,coinbase,BTC-USD,bids,102191.3235,5.02355871,20342.41649,32
10/6/22 2:35,coinbase,BTC-USD,asks,98503.07133,4.84063972,20349.18462,27
10/6/22 2:35,coinbase,ETH-USD,bids,98695.60886,71.86501716,1373.347044,27
10/6/22 2:35,coinbase,ETH-USD,asks,98642.08709,71.79351998,1373.969226,28
10/6/22 2:35,binance,BTCUSDT,bids,103114.796,5.06905,20342.03569,15
10/6/22 2:35,binance,BTCUSDT,asks,103194.4169,5.07242,20344.21773,34
10/6/22 2:35,binance,ETHUSDT,bids,104441.0288,76.0492,1373.33501,20
10/6/22 2:35,binance,ETHUSDT,asks,89179.72997,64.9227,1373.629408,18
10/6/22 2:36,coinbase,BTC-USD,bids,104584.1276,5.14584448,20323.99696,31
10/6/22 2:36,coinbase,BTC-USD,asks,92656.51113,4.55704953,20332.56618,26
10/6/22 2:36,coinbase,ETH-USD,bids,100570.4132,73.27110809,1372.579395,35
10/6/22 2:36,coinbase,ETH-USD,asks,99642.54839,72.56161009,1373.213029,20
10/6/22 2:36,binance,BTCUSDT,bids,99332.81393,4.88772,20322.93461,38
10/6/22 2:36,binance,BTCUSDT,asks,113041.2806,5.56165,20325.13383,14
10/6/22 2:36,binance,ETHUSDT,bids,103635.0773,75.5038,1372.580948,14
10/6/22 2:36,binance,ETHUSDT,asks,100140.1819,72.938,1372.949381,27
10/6/22 2:37,coinbase,BTC-USD,bids,92940.86248,4.57480659,20315.80148,28
10/6/22 2:37,coinbase,BTC-USD,asks,100784.3009,4.95921637,20322.62627,25
10/6/22 2:37,coinbase,ETH-USD,bids,103801.9684,75.65842078,1371.981695,35
10/6/22 2:37,coinbase,ETH-USD,asks,96890.44597,70.58671797,1372.644157,22
10/6/22 2:37,binance,BTCUSDT,bids,116983.1702,5.75961,20310.95339,29
10/6/22 2:37,binance,BTCUSDT,asks,105611.8707,5.19889,20314.31146,16
10/6/22 2:37,binance,ETHUSDT,bids,105751.6795,77.0833,1371.914274,15
10/6/22 2:37,binance,ETHUSDT,asks,98657.7027,71.8928,1372.289057,19
10/6/22 2:38,coinbase,BTC-USD,bids,91625.02252,4.51415534,20297.2684,18
10/6/22 2:38,coinbase,BTC-USD,asks,98466.1107,4.84935723,20304.98188,30
10/6/22 2:38,coinbase,ETH-USD,bids,101878.6438,74.28198006,1371.512225,39
10/6/22 2:38,coinbase,ETH-USD,asks,102645.9338,74.80560226,1372.169071,20
10/6/22 2:38,binance,BTCUSDT,bids,101215.5808,4.98624,20298.97895,22
10/6/22 2:38,binance,BTCUSDT,asks,100439.9363,4.94753,20301.02623,10
10/6/22 2:38,binance,ETHUSDT,bids,105821.4094,77.1569,1371.509346,12
10/6/22 2:38,binance,ETHUSDT,asks,98163.59185,71.5623,1371.722148,13
10/6/22 2:39,coinbase,BTC-USD,bids,106147.5736,5.22824676,20302.7092,31
10/6/22 2:39,coinbase,BTC-USD,asks,111377.9063,5.48368139,20310.79094,26
10/6/22 2:39,coinbase,ETH-USD,bids,97828.38863,71.31710898,1371.738003,42
10/6/22 2:39,coinbase,ETH-USD,asks,99936.0107,72.82190035,1372.334562,20
10/6/22 2:39,binance,BTCUSDT,bids,98482.59508,4.85056,20303.3454,26
10/6/22 2:39,binance,BTCUSDT,asks,97458.35903,4.79965,20305.30539,22
10/6/22 2:39,binance,ETHUSDT,bids,98700.46878,71.9572,1371.655217,15
10/6/22 2:39,binance,ETHUSDT,asks,107731.2577,78.5274,1371.893858,8
10/6/22 2:40,coinbase,BTC-USD,bids,108417.2732,5.3344492,20323.98644,42
10/6/22 2:40,coinbase,BTC-USD,asks,81936.19202,4.03001779,20331.47154,22
10/6/22 2:40,coinbase,ETH-USD,bids,99493.27629,72.48933449,1372.522965,37
10/6/22 2:40,coinbase,ETH-USD,asks,96264.31957,70.10774473,1373.091089,21
10/6/22 2:40,binance,BTCUSDT,bids,101863.1168,5.01179,20324.69773,29
10/6/22 2:40,binance,BTCUSDT,asks,92321.53871,4.54186,20326.81296,29
10/6/22 2:40,binance,ETHUSDT,bids,101488.4207,73.951,1372.373879,20
10/6/22 2:40,binance,ETHUSDT,asks,103365.5995,75.3014,1372.691603,19
10/6/22 2:41,coinbase,BTC-USD,bids,96108.99241,4.72841053,20325.85618,34
10/6/22 2:41,coinbase,BTC-USD,asks,101340.2102,4.98385511,20333.6991,29
10/6/22 2:41,coinbase,ETH-USD,bids,95861.59197,69.82827203,1372.819192,43
10/6/22 2:41,coinbase,ETH-USD,asks,102969.459,74.97016874,1373.472419,24
10/6/22 2:41,binance,BTCUSDT,bids,94672.22973,4.65862,20321.94721,34
10/6/22 2:41,binance,BTCUSDT,asks,99245.72664,4.88278,20325.6601,14
10/6/22 2:41,binance,ETHUSDT,bids,100276.5501,73.0707,1372.322286,24
10/6/22 2:41,binance,ETHUSDT,asks,110258.497,80.3258,1372.641132,3
10/6/22 2:42,coinbase,BTC-USD,bids,102675.5837,5.05078865,20328.62408,20
10/6/22 2:42,coinbase,BTC-USD,asks,100721.3413,4.95283815,20336.08574,27
10/6/22 2:42,coinbase,ETH-USD,bids,102074.6485,74.34285045,1373.025757,17
10/6/22 2:42,coinbase,ETH-USD,asks,100774.4813,73.36630521,1373.579888,31
10/6/22 2:42,binance,BTCUSDT,bids,100564.1308,4.94695,20328.51168,37
10/6/22 2:42,binance,BTCUSDT,asks,91209.34501,4.48631,20330.59352,24
10/6/22 2:42,binance,ETHUSDT,bids,98828.19577,71.9892,1372.819753,19
10/6/22 2:42,binance,ETHUSDT,asks,97667.98022,71.1317,1373.058428,14
10/6/22 2:43,coinbase,BTC-USD,bids,98217.64102,4.83496228,20314.04494,31
10/6/22 2:43,coinbase,BTC-USD,asks,93801.19236,4.61574165,20322.01962,22
10/6/22 2:43,coinbase,ETH-USD,bids,78933.86827,57.52129968,1372.254603,39
10/6/22 2:43,coinbase,ETH-USD,asks,95792.03007,69.77882963,1372.795024,19
10/6/22 2:44,binance,BTCUSDT,bids,101082.8421,4.97574,20315.13746,13
10/6/22 2:44,binance,BTCUSDT,asks,98929.82795,4.86918,20317.55407,43
10/6/22 2:44,binance,ETHUSDT,bids,96370.19306,70.2328,1372.153653,16
10/6/22 2:44,binance,ETHUSDT,asks,101605.8552,74.032,1372.458601,15
10/6/22 2:45,coinbase,BTC-USD,bids,97063.27466,4.77697872,20318.96735,26
10/6/22 2:45,coinbase,BTC-USD,asks,92885.07882,4.56924762,20328.30928,25
10/6/22 2:45,coinbase,ETH-USD,bids,101614.7909,74.01968255,1372.80771,29
10/6/22 2:45,coinbase,ETH-USD,asks,99507.36535,72.45457509,1373.375873,26
10/6/22 2:45,binance,BTCUSDT,bids,100091.385,4.92522,20322.21606,17
10/6/22 2:45,binance,BTCUSDT,asks,96961.41334,4.77081,20323.8891,13
10/6/22 2:45,binance,ETHUSDT,bids,107073.8299,77.99,1372.917425,2
10/6/22 2:45,binance,ETHUSDT,asks,96821.43617,70.5059,1373.238781,24
10/6/22 2:46,coinbase,BTC-USD,bids,111599.2114,5.4888059,20332.14754,20
10/6/22 2:46,coinbase,BTC-USD,asks,104458.0045,5.13579639,20339.20283,28
10/6/22 2:46,coinbase,ETH-USD,bids,100290.3517,73.02414949,1373.386098,20
10/6/22 2:46,coinbase,ETH-USD,asks,99064.6713,72.10177316,1373.956103,29
10/6/22 2:46,binance,BTCUSDT,bids,98589.9395,4.84882,20332.76952,10
10/6/22 2:46,binance,BTCUSDT,asks,108489.0527,5.3348,20336.10494,50
10/6/22 2:46,binance,ETHUSDT,bids,141785.9698,103.2285,1373.515742,9
10/6/22 2:46,binance,ETHUSDT,asks,100096.9082,72.8598,1373.829027,12
10/6/22 2:47,coinbase,BTC-USD,bids,112464.7083,5.53032115,20336.01761,38
10/6/22 2:47,coinbase,BTC-USD,asks,104937.8124,5.15859659,20342.31803,26
10/6/22 2:47,coinbase,ETH-USD,bids,97599.41251,71.06301718,1373.420612,29
10/6/22 2:47,coinbase,ETH-USD,asks,100715.1925,73.29766319,1374.057346,31
10/6/22 2:47,binance,BTCUSDT,bids,100245.9062,4.93005,20333.64899,44
10/6/22 2:47,binance,BTCUSDT,asks,101497.4678,4.9909,20336.50599,13
10/6/22 2:47,binance,ETHUSDT,bids,98120.15283,71.4387,1373.487379,4
10/6/22 2:47,binance,ETHUSDT,asks,101521.6623,73.895,1373.863757,18
10/6/22 2:48,coinbase,BTC-USD,bids,78283.74991,3.84800754,20343.96999,20
10/6/22 2:48,coinbase,BTC-USD,asks,99682.12426,4.89806361,20351.33314,35
10/6/22 2:48,coinbase,ETH-USD,bids,100789.4756,73.34374521,1374.20683,29
10/6/22 2:48,coinbase,ETH-USD,asks,97592.44453,70.98339876,1374.862943,31
10/6/22 2:48,binance,BTCUSDT,bids,82904.44171,4.07559,20341.70309,24
10/6/22 2:48,binance,BTCUSDT,asks,100153.6088,4.92233,20346.78877,44
10/6/22 2:48,binance,ETHUSDT,bids,103802.6179,75.5479,1373.997396,19
10/6/22 2:48,binance,ETHUSDT,asks,104158.5873,75.7827,1374.437534,21
10/6/22 2:49,coinbase,BTC-USD,bids,97861.79285,4.80767725,20355.31666,22
10/6/22 2:49,coinbase,BTC-USD,asks,106731.3485,5.24104776,20364.50599,34
10/6/22 2:49,coinbase,ETH-USD,bids,101374.5979,73.71834456,1375.161074,31
10/6/22 2:49,coinbase,ETH-USD,asks,99418.27321,72.26149499,1375.812571,24
10/6/22 2:49,binance,BTCUSDT,bids,102727.3589,5.04741,20352.48947,11
10/6/22 2:49,binance,BTCUSDT,asks,100191.685,4.9224,20354.23472,18
10/6/22 2:49,binance,ETHUSDT,bids,101407.5791,73.7719,1374.609833,17
10/6/22 2:49,binance,ETHUSDT,asks,100241.7044,72.9052,1374.959597,13
10/6/22 2:50,coinbase,BTC-USD,bids,93469.46899,4.58924889,20367.05161,8
10/6/22 2:50,coinbase,BTC-USD,asks,95132.33125,4.66905485,20375.07254,30
10/6/22 2:50,coinbase,ETH-USD,bids,97180.63722,70.68094695,1374.919853,30
10/6/22 2:50,coinbase,ETH-USD,asks,100866.809,73.33001531,1375.518723,19
10/6/22 2:50,binance,BTCUSDT,bids,98892.71753,4.85686,20361.45113,15
10/6/22 2:50,binance,BTCUSDT,asks,101512.1822,4.98504,20363.36363,20
10/6/22 2:50,binance,ETHUSDT,bids,100166.0142,72.8519,1374.926586,11
10/6/22 2:50,binance,ETHUSDT,asks,98248.08502,71.4456,1375.145356,11
10/6/22 2:51,coinbase,BTC-USD,bids,95947.93865,4.71273113,20359.30674,25
10/6/22 2:51,coinbase,BTC-USD,asks,96688.23659,4.74759481,20365.73054,24
10/6/22 2:51,coinbase,ETH-USD,bids,66457.98704,48.34784422,1374.580152,19
10/6/22 2:51,coinbase,ETH-USD,asks,103276.622,75.09902568,1375.205885,29
10/6/22 2:51,binance,BTCUSDT,bids,91393.81417,4.48944,20357.50877,12
10/6/22 2:51,binance,BTCUSDT,asks,100001.856,4.91191,20359.05706,21
10/6/22 2:51,binance,ETHUSDT,bids,90879.23724,66.1198,1374.463281,21
10/6/22 2:51,binance,ETHUSDT,asks,110756.0527,80.5651,1374.73984,10
10/6/22 2:52,coinbase,BTC-USD,bids,88913.93967,4.36797384,20355.87733,29
10/6/22 2:52,coinbase,BTC-USD,asks,90432.66554,4.44113153,20362.52809,19
10/6/22 2:52,coinbase,ETH-USD,bids,105356.5477,76.66802619,1374.191471,26
10/6/22 2:52,coinbase,ETH-USD,asks,100885.8124,73.37884314,1374.8624,24
10/6/22 2:52,binance,BTCUSDT,bids,97080.63086,4.76943,20354.76584,28
10/6/22 2:52,binance,BTCUSDT,asks,100080.7532,4.91612,20357.67092,28
10/6/22 2:52,binance,ETHUSDT,bids,98138.29936,71.4257,1373.991425,13
10/6/22 2:52,binance,ETHUSDT,asks,94189.03238,68.5377,1374.266023,10
10/6/22 2:53,coinbase,BTC-USD,bids,118165.0693,5.81122126,20333.94772,31
10/6/22 2:53,coinbase,BTC-USD,asks,95666.90429,4.70309347,20341.27216,23
10/6/22 2:53,coinbase,ETH-USD,bids,100699.2647,73.30346621,1373.731283,43
10/6/22 2:53,coinbase,ETH-USD,asks,101057.8093,73.53272928,1374.3242,13
10/6/22 2:53,binance,BTCUSDT,bids,100028.3125,4.91925,20334.05754,14
10/6/22 2:53,binance,BTCUSDT,asks,100207.7371,4.92767,20335.72399,25
10/6/22 2:53,binance,ETHUSDT,bids,86709.9641,63.1231,1373.66454,17
10/6/22 2:53,binance,ETHUSDT,asks,95662.27567,69.6283,1373.899344,20
10/6/22 2:54,coinbase,BTC-USD,bids,99919.41917,4.91265305,20339.1972,28
10/6/22 2:54,coinbase,BTC-USD,asks,107962,5.30590968,20347.50052,21
10/6/22 2:54,coinbase,ETH-USD,bids,100030.721,72.78028379,1374.420596,21
10/6/22 2:54,coinbase,ETH-USD,asks,102354.3802,74.4412593,1374.968413,23
10/6/22 2:54,binance,BTCUSDT,bids,113849.2018,5.5981,20337.11469,22
10/6/22 2:54,binance,BTCUSDT,asks,96557.5064,4.74728,20339.54315,23
10/6/22 2:54,binance,ETHUSDT,bids,96447.33818,70.1869,1374.150136,24
10/6/22 2:54,binance,ETHUSDT,asks,79122.31867,57.5681,1374.412542,7
10/6/22 2:55,coinbase,BTC-USD,bids,107509.9426,5.28625617,20337.63388,29
10/6/22 2:55,coinbase,BTC-USD,asks,107613.4871,5.28891088,20347.0033,23
10/6/22 2:55,coinbase,ETH-USD,bids,106950.9284,77.81655176,1374.398197,27
10/6/22 2:55,coinbase,ETH-USD,asks,96985.49916,70.53096709,1375.076837,25
10/6/22 2:55,binance,BTCUSDT,bids,97865.32613,4.81245,20335.86346,26
10/6/22 2:55,binance,BTCUSDT,asks,95973.78495,4.71878,20338.68605,10
10/6/22 2:55,binance,ETHUSDT,bids,92630.0033,67.4075,1374.17948,22
10/6/22 2:55,binance,ETHUSDT,asks,93947.03836,68.3491,1374.517563,14
10/6/22 2:56,coinbase,BTC-USD,bids,102867.3581,5.05687721,20342.07156,21
10/6/22 2:56,coinbase,BTC-USD,asks,108542.5886,5.33380007,20349.95447,51
10/6/22 2:56,coinbase,ETH-USD,bids,101401.9244,73.7725271,1374.521498,31
10/6/22 2:56,coinbase,ETH-USD,asks,97207.26858,70.68752453,1375.168663,28
10/6/22 2:57,binance,BTCUSDT,bids,106589.8337,5.24131,20336.48719,11
10/6/22 2:57,binance,BTCUSDT,asks,103369.1747,5.08253,20338.1337,12
10/6/22 2:57,binance,ETHUSDT,bids,100545.4636,73.1869,1373.817768,20
10/6/22 2:57,binance,ETHUSDT,asks,103883.1992,75.5932,1374.24,1
10/6/22 2:58,coinbase,BTC-USD,bids,94049.84449,4.62881653,20318.33491,29
10/6/22 2:58,coinbase,BTC-USD,asks,119774.7357,5.89246464,20326.7636,28
10/6/22 2:58,coinbase,ETH-USD,bids,105062.8278,76.5072686,1373.239821,34
10/6/22 2:58,coinbase,ETH-USD,asks,99967.9798,72.75832924,1373.972999,20
10/6/22 2:58,binance,BTCUSDT,bids,98266.71208,4.83551,20321.89202,40
10/6/22 2:58,binance,BTCUSDT,asks,93218.87805,4.58668,20323.82422,14
10/6/22 2:58,binance,ETHUSDT,bids,87663.52686,63.8383,1373.212113,20
10/6/22 2:58,binance,ETHUSDT,asks,112696.314,82.048,1373.541269,20
10/6/22 2:59,coinbase,BTC-USD,bids,115773.9433,5.69863231,20316.09289,31
10/6/22 2:59,coinbase,BTC-USD,asks,95763.89956,4.71198746,20323.46231,24
10/6/22 2:59,coinbase,ETH-USD,bids,100720.7681,73.37245622,1372.732675,28
10/6/22 2:59,coinbase,ETH-USD,asks,97739.52372,71.16775242,1373.368139,21
10/6/22 2:59,binance,BTCUSDT,bids,99333.06689,4.88894,20317.9149,15
10/6/22 2:59,binance,BTCUSDT,asks,116624.7229,5.73942,20319.94922,25
10/6/22 2:59,binance,ETHUSDT,bids,97221.68705,70.8196,1372.807627,10
10/6/22 2:59,binance,ETHUSDT,asks,176281.4422,128.4064,1372.84,1
10/6/22 3:00,coinbase,BTC-USD,bids,100457.9898,4.94271858,20324.44052,25
10/6/22 3:00,coinbase,BTC-USD,asks,95863.39061,4.71507072,20331.27313,34
10/6/22 3:00,coinbase,ETH-USD,bids,99854.86574,72.73603625,1372.838979,29
10/6/22 3:00,coinbase,ETH-USD,asks,103594.7852,75.42486473,1373.483209,29
10/6/22 3:00,binance,BTCUSDT,bids,94690.55671,4.65836,20327.01567,8
10/6/22 3:00,binance,BTCUSDT,asks,96382.17685,4.7411,20329.07487,29
10/6/22 3:00,binance,ETHUSDT,bids,101894.0416,74.2233,1372.803979,11
10/6/22 3:00,binance,ETHUSDT,asks,98065.69688,71.4235,1373.017241,21
10/6/22 3:01,coinbase,BTC-USD,bids,84662.59829,4.16697621,20317.51419,21
10/6/22 3:01,coinbase,BTC-USD,asks,92277.23201,4.53994841,20325.61247,35
10/6/22 3:01,coinbase,ETH-USD,bids,102882.9724,74.93930641,1372.883968,32
10/6/22 3:01,coinbase,ETH-USD,asks,93194.01218,67.85140828,1373.501517,34
10/6/22 3:01,binance,BTCUSDT,bids,103308.4742,5.08504,20316.15762,11
10/6/22 3:01,binance,BTCUSDT,asks,102307.8285,5.03495,20319.53216,36
10/6/22 3:01,binance,ETHUSDT,bids,98854.01575,72.0181,1372.627378,24
10/6/22 3:01,binance,ETHUSDT,asks,96725.43925,70.4515,1372.936549,17
10/6/22 3:02,coinbase,BTC-USD,bids,109045.8904,5.3664739,20319.83989,28
10/6/22 3:02,coinbase,BTC-USD,asks,112840.9728,5.55132605,20326.85016,26
10/6/22 3:02,coinbase,ETH-USD,bids,103438.0006,75.35734683,1372.633259,29
10/6/22 3:02,coinbase,ETH-USD,asks,80325.30751,58.49574355,1373.182092,18
10/6/22 3:02,binance,BTCUSDT,bids,97181.98102,4.78335,20316.71967,24
10/6/22 3:02,binance,BTCUSDT,asks,99033.29855,4.87392,20319.02422,26
10/6/22 3:02,binance,ETHUSDT,bids,94407.65581,68.7878,1372.44767,20
10/6/22 3:02,binance,ETHUSDT,asks,112947.4302,82.2791,1372.735363,4
10/6/22 3:03,coinbase,BTC-USD,bids,101941.8444,5.01685786,20319.85902,22
10/6/22 3:03,coinbase,BTC-USD,asks,106195.7631,5.22444885,20326.69208,38
10/6/22 3:03,coinbase,ETH-USD,bids,99974.67344,72.84008183,1372.522805,33
10/6/22 3:03,coinbase,ETH-USD,asks,100081.7351,72.88531881,1373.139841,26
10/6/22 3:03,binance,BTCUSDT,bids,99878.89078,4.91603,20316.98154,22
10/6/22 3:03,binance,BTCUSDT,asks,103239.0103,5.08056,20320.39978,28
10/6/22 3:03,binance,ETHUSDT,bids,97417.55514,70.9735,1372.590546,10
10/6/22 3:03,binance,ETHUSDT,asks,87908.8259,64.0296,1372.94042,18
10/6/22 3:04,coinbase,BTC-USD,bids,83329.15816,4.10152326,20316.63674,37
10/6/22 3:04,coinbase,BTC-USD,asks,82140.85608,4.04151509,20324.27302,24
10/6/22 3:04,coinbase,ETH-USD,bids,97144.26321,70.77883006,1372.504506,30
10/6/22 3:04,coinbase,ETH-USD,asks,101058.0599,73.59847315,1373.099951,23
10/6/22 3:04,binance,BTCUSDT,bids,104375.6196,5.13748,20316.50141,16
10/6/22 3:04,binance,BTCUSDT,asks,90289.28847,4.44364,20318.7676,31
10/6/22 3:04,binance,ETHUSDT,bids,107785.0932,78.5414,1372.334759,18
10/6/22 3:04,binance,ETHUSDT,asks,91852.95141,66.9164,1372.652316,15
10/6/22 3:05,coinbase,BTC-USD,bids,111825.8954,5.50279693,20321.64676,27
10/6/22 3:05,coinbase,BTC-USD,asks,91442.41339,4.49804455,20329.37032,27
10/6/22 3:05,coinbase,ETH-USD,bids,101485.9632,73.95088768,1372.342731,24
10/6/22 3:05,coinbase,ETH-USD,asks,98534.58344,71.76474901,1373.022059,33
10/6/22 3:05,binance,BTCUSDT,bids,103851.7486,5.11043,20321.52845,25
10/6/22 3:05,binance,BTCUSDT,asks,103063.4773,5.07124,20323.13148,25
10/6/22 3:05,binance,ETHUSDT,bids,110975.9238,80.8711,1372.256886,21
10/6/22 3:05,binance,ETHUSDT,asks,101833.0005,74.1911,1372.57704,17
10/6/22 3:06,coinbase,BTC-USD,bids,97073.5009,4.78048987,20306.18274,18
10/6/22 3:06,coinbase,BTC-USD,asks,90898.55737,4.47462417,20314.23286,29
10/6/22 3:06,coinbase,ETH-USD,bids,97717.73408,71.26302548,1371.226291,22
10/6/22 3:06,coinbase,ETH-USD,asks,104783.1331,76.37707214,1371.918695,32
10/6/22 3:06,binance,BTCUSDT,bids,111331.8882,5.48334,20303.66313,17
10/6/22 3:06,binance,BTCUSDT,asks,101854.9312,5.01599,20306.0475,14
10/6/22 3:06,binance,ETHUSDT,bids,95024.96301,69.3097,1371.019684,28
10/6/22 3:06,binance,ETHUSDT,asks,71175.19138,51.9042,1371.28,1
10/6/22 3:07,coinbase,BTC-USD,bids,93194.85338,4.59204958,20294.82734,27
10/6/22 3:07,coinbase,BTC-USD,asks,97299.93982,4.7929179,20300.77332,34
10/6/22 3:07,coinbase,ETH-USD,bids,101036.6363,73.68858645,1371.130065,46
10/6/22 3:07,coinbase,ETH-USD,asks,96642.22321,70.44895425,1371.804936,15
10/6/22 3:08,binance,BTCUSDT,bids,99923.10382,4.92334,20295.79591,18
10/6/22 3:08,binance,BTCUSDT,asks,102524.5895,5.05065,20299.28612,15
10/6/22 3:08,binance,ETHUSDT,bids,97437.73211,71.0724,1370.964427,15
10/6/22 3:08,binance,ETHUSDT,asks,105223.7737,76.7308,1371.336852,9
10/6/22 3:09,coinbase,BTC-USD,bids,85948.35495,4.23643799,20287.88221,17
10/6/22 3:09,coinbase,BTC-USD,asks,120001.8663,5.91293211,20294.81552,21
10/6/22 3:09,coinbase,ETH-USD,bids,96244.42893,70.23122031,1370.393801,23
10/6/22 3:09,coinbase,ETH-USD,asks,89745.5432,65.45840606,1371.0316,30
10/6/22 3:09,binance,BTCUSDT,bids,100342.6724,4.94677,20284.48309,35
10/6/22 3:09,binance,BTCUSDT,asks,99917.21563,4.92511,20287.3064,38
10/6/22 3:09,binance,ETHUSDT,bids,99324.45284,72.492,1370.143641,25
10/6/22 3:09,binance,ETHUSDT,asks,94749.07928,69.1324,1370.545204,6
10/6/22 3:10,coinbase,BTC-USD,bids,81439.8215,4.01298847,20294.05818,21
10/6/22 3:10,coinbase,BTC-USD,asks,88145.71113,4.34201981,20300.6239,31
10/6/22 3:10,coinbase,ETH-USD,bids,102394.3863,74.72991747,1370.192685,40
10/6/22 3:10,coinbase,ETH-USD,asks,105641.1885,77.06449017,1370.815382,12
10/6/22 3:10,binance,BTCUSDT,bids,100251.2855,4.93951,20295.79563,11
10/6/22 3:10,binance,BTCUSDT,asks,112467.3039,5.54085,20297.84309,16
10/6/22 3:10,binance,ETHUSDT,bids,99264.84416,72.4345,1370.408357,10
10/6/22 3:10,binance,ETHUSDT,asks,93232.09149,68.0169,1370.719505,21
10/6/22 3:11,coinbase,BTC-USD,bids,97480.58548,4.80125944,20303.12811,25
10/6/22 3:11,coinbase,BTC-USD,asks,109324.3498,5.38282072,20309.8627,42
10/6/22 3:11,coinbase,ETH-USD,bids,96119.43562,70.10501492,1371.077885,33
10/6/22 3:11,coinbase,ETH-USD,asks,99768.73539,72.72894449,1371.788579,18
10/6/22 3:11,binance,BTCUSDT,bids,98346.01465,4.84303,20306.71184,29
10/6/22 3:11,binance,BTCUSDT,asks,101261.2747,4.9857,20310.34252,55
10/6/22 3:11,binance,ETHUSDT,bids,97474.89473,71.094,1371.070621,16
10/6/22 3:11,binance,ETHUSDT,asks,101684.9327,74.1479,1371.379806,13
10/6/22 3:12,coinbase,BTC-USD,bids,104473.514,5.14242337,20316.00794,23
10/6/22 3:12,coinbase,BTC-USD,asks,104318.4518,5.13306913,20322.8223,32
10/6/22 3:12,coinbase,ETH-USD,bids,101178.2425,73.7686797,1371.560979,33
10/6/22 3:12,coinbase,ETH-USD,asks,101153.0573,73.71436508,1372.22992,38
10/6/22 3:12,binance,BTCUSDT,bids,100313.5615,4.93956,20308.1978,41
10/6/22 3:12,binance,BTCUSDT,asks,100851.4701,4.96548,20310.51783,19
10/6/22 3:12,binance,ETHUSDT,bids,124340.156,90.6494,1371.66,1
10/6/22 3:12,binance,ETHUSDT,asks,88672.0861,64.6329,1371.934202,20
10/6/22 3:13,coinbase,BTC-USD,bids,99623.45173,4.9034243,20317.11833,50
10/6/22 3:13,coinbase,BTC-USD,asks,96792.48011,4.76238284,20324.38033,18
10/6/22 3:13,coinbase,ETH-USD,bids,99665.48061,72.62477218,1372.334503,29
10/6/22 3:13,coinbase,ETH-USD,asks,100424.3391,73.14426155,1372.962649,25
10/6/22 3:13,binance,BTCUSDT,bids,101340.4419,4.98772,20317.98936,15
10/6/22 3:13,binance,BTCUSDT,asks,126198.1108,6.21004,20321.62608,32
10/6/22 3:13,binance,ETHUSDT,bids,97868.61667,71.316,1372.323415,22
10/6/22 3:13,binance,ETHUSDT,asks,103534.8048,75.4241,1372.701893,8
10/6/22 3:14,coinbase,BTC-USD,bids,90356.49249,4.44464648,20329.28668,32
10/6/22 3:14,coinbase,BTC-USD,asks,101542.0626,4.99305172,20336.6735,18
10/6/22 3:14,coinbase,ETH-USD,bids,101043.7039,73.59409768,1372.986518,21
10/6/22 3:14,coinbase,ETH-USD,asks,100852.8805,73.41955602,1373.651462,36
10/6/22 3:14,binance,BTCUSDT,bids,101784.5134,5.00803,20324.26192,17
10/6/22 3:14,binance,BTCUSDT,asks,101453.5854,4.99118,20326.57316,20
10/6/22 3:14,binance,ETHUSDT,bids,97826.95119,71.2604,1372.809459,18
10/6/22 3:14,binance,ETHUSDT,asks,103174.2815,75.1426,1373.046468,8
10/6/22 3:15,coinbase,BTC-USD,bids,101527.4373,4.99302033,20333.8722,24
10/6/22 3:15,coinbase,BTC-USD,asks,116814.0319,5.74258142,20341.72847,23
10/6/22 3:15,coinbase,ETH-USD,bids,103558.9409,75.38726843,1373.692708,27
10/6/22 3:15,coinbase,ETH-USD,asks,100198.8208,72.90514492,1374.372424,28
10/6/22 3:15,binance,BTCUSDT,bids,101738.8143,5.00418,20330.76633,14
10/6/22 3:15,binance,BTCUSDT,asks,98491.36061,4.8438,20333.49036,33
10/6/22 3:15,binance,ETHUSDT,bids,102914.5685,74.9244,1373.578813,22
10/6/22 3:15,binance,ETHUSDT,asks,97936.10319,71.2798,1373.967143,15
10/6/22 3:16,coinbase,BTC-USD,bids,78272.41041,3.84990088,20331.01964,60
10/6/22 3:16,coinbase,BTC-USD,asks,91163.153,4.48217853,20339.02764,31
10/6/22 3:16,coinbase,ETH-USD,bids,101165.5101,73.63041946,1373.963517,24
10/6/22 3:16,coinbase,ETH-USD,asks,101087.6658,73.54377354,1374.523783,27
10/6/22 3:16,binance,BTCUSDT,bids,95187.93476,4.68324,20325.23099,13
10/6/22 3:16,binance,BTCUSDT,asks,72289.15516,3.55621,20327.58334,16
10/6/22 3:16,binance,ETHUSDT,bids,53859.24973,39.2056,1373.7642,5
10/6/22 3:16,binance,ETHUSDT,asks,101238.8398,73.6843,1373.954015,5
10/6/22 3:17,coinbase,BTC-USD,bids,84389.1599,4.15079457,20330.84473,22
10/6/22 3:17,coinbase,BTC-USD,asks,117330.8226,5.76884253,20338.71127,31
10/6/22 3:17,coinbase,ETH-USD,bids,99915.36764,72.71783177,1374.01467,30
10/6/22 3:17,coinbase,ETH-USD,asks,99010.102,72.02770846,1374.611301,22
10/6/22 3:17,binance,BTCUSDT,bids,88123.77636,4.33529,20327.07762,38
